card_id,verb_id,verb,tense_id,tense,person_id,person_grammatical,person_display,hypothetical_regular_form,conjugated_verb,regular,sentence,sentence_with_cloze
142_8_21,142,prohijar,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
142_8_31,142,prohijar,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
142_8_12,142,prohijar,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
142_8_32,142,prohijar,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
142_9_11,142,prohijar,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
142_9_21,142,prohijar,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
142_9_31,142,prohijar,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
142_9_12,142,prohijar,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
142_9_32,142,prohijar,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
142_10_11,142,prohijar,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
142_10_21,142,prohijar,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
142_10_31,142,prohijar,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
142_10_12,142,prohijar,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
142_10_32,142,prohijar,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
142_11_21,142,prohijar,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
142_11_33,142,prohijar,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
142_11_12,142,prohijar,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
142_11_34,142,prohijar,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
142_12_21,142,prohijar,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
142_12_33,142,prohijar,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
142_12_12,142,prohijar,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
142_12_34,142,prohijar,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
143_1_0,143,raer,1,infinitivo,0,NA,NA,raer,raer,TRUE,,
143_2_0,143,raer,2,gerundio,0,NA,NA,raiendo,,,,
143_3_0,143,raer,3,participio,0,NA,NA,raido,,,,
143_4_11,143,raer,4,⊙ indicativo presente ⊙,11,1st_singular,yo,rao,,,,
143_4_21,143,raer,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,raes,,,,
143_4_31,143,raer,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,rae,,,,
143_4_12,143,raer,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,raemos,,,,
143_4_32,143,raer,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,raen,,,,
143_5_11,143,raer,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,raía,,,,
143_5_21,143,raer,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,raías,,,,
143_5_31,143,raer,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,raía,,,,
143_5_12,143,raer,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,raíamos,,,,
143_5_32,143,raer,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,raían,,,,
143_6_11,143,raer,6,↧ indicativo pretérito ↧,11,1st_singular,yo,raí,,,,
143_6_21,143,raer,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,raiste,,,,
143_6_31,143,raer,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,raió,,,,
143_6_12,143,raer,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,raimos,,,,
143_6_32,143,raer,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,raieron,,,,
143_7_11,143,raer,7,→ indicativo futuro →,11,1st_singular,yo,raeré,,,,
143_7_21,143,raer,7,→ indicativo futuro →,21,2nd_singular,tú,raerás,,,,
143_7_31,143,raer,7,→ indicativo futuro →,31,3rd_singular,él/ella,raerá,,,,
143_7_12,143,raer,7,→ indicativo futuro →,12,1st_plural,nosotros,raeremos,,,,
143_7_32,143,raer,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,raerán,,,,
143_8_11,143,raer,8,◇ condicional ◇,11,1st_singular,yo,,,,,
143_8_21,143,raer,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
143_8_31,143,raer,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
143_8_12,143,raer,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
143_8_32,143,raer,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
143_9_11,143,raer,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
143_9_21,143,raer,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
143_9_31,143,raer,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
143_9_12,143,raer,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
143_9_32,143,raer,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
143_10_11,143,raer,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
143_10_21,143,raer,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
143_10_31,143,raer,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
143_10_12,143,raer,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
143_10_32,143,raer,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
143_11_21,143,raer,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
143_11_33,143,raer,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
143_11_12,143,raer,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
143_11_34,143,raer,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
143_12_21,143,raer,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
143_12_33,143,raer,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
143_12_12,143,raer,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
143_12_34,143,raer,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
144_1_0,144,europeizar,1,infinitivo,0,NA,NA,europeizar,europeizar,TRUE,,
144_2_0,144,europeizar,2,gerundio,0,NA,NA,europeizando,,,,
144_3_0,144,europeizar,3,participio,0,NA,NA,europeizado,,,,
144_4_11,144,europeizar,4,⊙ indicativo presente ⊙,11,1st_singular,yo,europeizo,,,,
144_4_21,144,europeizar,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,europeizas,,,,
144_4_31,144,europeizar,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,europeiza,,,,
144_4_12,144,europeizar,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,europeizamos,,,,
144_4_32,144,europeizar,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,europeizan,,,,
144_5_11,144,europeizar,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,europeizaba,,,,
144_5_21,144,europeizar,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,europeizabas,,,,
144_5_31,144,europeizar,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,europeizaba,,,,
144_5_12,144,europeizar,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,europeizábamos,,,,
144_5_32,144,europeizar,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,europeizaban,,,,
144_6_11,144,europeizar,6,↧ indicativo pretérito ↧,11,1st_singular,yo,europeizé,,,,
144_6_21,144,europeizar,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,europeizaste,,,,
144_6_31,144,europeizar,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,europeizó,,,,
144_6_12,144,europeizar,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,europeizamos,,,,
144_6_32,144,europeizar,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,europeizaron,,,,
144_7_11,144,europeizar,7,→ indicativo futuro →,11,1st_singular,yo,europeizaré,,,,
144_7_21,144,europeizar,7,→ indicativo futuro →,21,2nd_singular,tú,europeizarás,,,,
144_7_31,144,europeizar,7,→ indicativo futuro →,31,3rd_singular,él/ella,europeizará,,,,
144_7_12,144,europeizar,7,→ indicativo futuro →,12,1st_plural,nosotros,europeizaremos,,,,
144_7_32,144,europeizar,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,europeizarán,,,,
144_8_11,144,europeizar,8,◇ condicional ◇,11,1st_singular,yo,,,,,
144_8_21,144,europeizar,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
144_8_31,144,europeizar,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
144_8_12,144,europeizar,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
144_8_32,144,europeizar,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
144_9_11,144,europeizar,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
144_9_21,144,europeizar,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
144_9_31,144,europeizar,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
144_9_12,144,europeizar,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
144_9_32,144,europeizar,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
144_10_11,144,europeizar,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
144_10_21,144,europeizar,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
144_10_31,144,europeizar,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
144_10_12,144,europeizar,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
144_10_32,144,europeizar,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
144_11_21,144,europeizar,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
144_11_33,144,europeizar,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
144_11_12,144,europeizar,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
144_11_34,144,europeizar,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
144_12_21,144,europeizar,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
144_12_33,144,europeizar,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
144_12_12,144,europeizar,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
144_12_34,144,europeizar,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
145_1_0,145,levantarse,1,infinitivo,0,NA,NA,levantarse,levantarse,TRUE,,
145_2_0,145,levantarse,2,gerundio,0,NA,NA,levantandose,,,,
145_4_11,145,levantarse,4,⊙ indicativo presente ⊙,11,1st_singular,yo,me levanto,,,,
145_4_21,145,levantarse,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,te levantas,,,,
145_4_31,145,levantarse,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,se levanta,,,,
145_4_12,145,levantarse,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,nos levantamos,,,,
145_4_32,145,levantarse,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,se levantan,,,,
145_5_11,145,levantarse,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,me levantaba,,,,
145_5_21,145,levantarse,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,te levantabas,,,,
145_5_31,145,levantarse,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,se levantaba,,,,
145_5_12,145,levantarse,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,nos levantábamos,,,,
145_5_32,145,levantarse,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,se levantaban,,,,
145_6_11,145,levantarse,6,↧ indicativo pretérito ↧,11,1st_singular,yo,me levanté,,,,
145_6_21,145,levantarse,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,te levantaste,,,,
145_6_31,145,levantarse,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,se levantó,,,,
145_6_12,145,levantarse,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,nos levantamos,,,,
145_6_32,145,levantarse,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,se levantaron,,,,
145_7_11,145,levantarse,7,→ indicativo futuro →,11,1st_singular,yo,me levantaré,,,,
145_7_21,145,levantarse,7,→ indicativo futuro →,21,2nd_singular,tú,te levantarás,,,,
145_7_31,145,levantarse,7,→ indicativo futuro →,31,3rd_singular,él/ella,se levantará,,,,
145_7_12,145,levantarse,7,→ indicativo futuro →,12,1st_plural,nosotros,nos levantaremos,,,,
145_7_32,145,levantarse,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,se levantarán,,,,
145_8_11,145,levantarse,8,◇ condicional ◇,11,1st_singular,yo,,,,,
145_8_21,145,levantarse,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
145_8_31,145,levantarse,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
145_8_12,145,levantarse,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
145_8_32,145,levantarse,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
145_9_11,145,levantarse,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
145_9_21,145,levantarse,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
145_9_31,145,levantarse,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
145_9_12,145,levantarse,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
145_9_32,145,levantarse,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
145_10_11,145,levantarse,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
145_10_21,145,levantarse,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
145_10_31,145,levantarse,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
145_10_12,145,levantarse,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
145_10_32,145,levantarse,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
145_11_21,145,levantarse,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
145_11_33,145,levantarse,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
145_11_12,145,levantarse,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
145_11_34,145,levantarse,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
145_12_21,145,levantarse,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
145_12_33,145,levantarse,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
145_12_12,145,levantarse,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
145_12_34,145,levantarse,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
146_1_0,146,bañarse,1,infinitivo,0,NA,NA,bañarse,bañarse,TRUE,,
146_2_0,146,bañarse,2,gerundio,0,NA,NA,bañandose,,,,
146_4_11,146,bañarse,4,⊙ indicativo presente ⊙,11,1st_singular,yo,me baño,,,,
146_4_21,146,bañarse,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,te bañas,,,,
146_4_31,146,bañarse,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,se baña,,,,
146_4_12,146,bañarse,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,nos bañamos,,,,
146_4_32,146,bañarse,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,se bañan,,,,
146_5_11,146,bañarse,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,me bañaba,,,,
146_5_21,146,bañarse,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,te bañabas,,,,
146_5_31,146,bañarse,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,se bañaba,,,,
146_5_12,146,bañarse,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,nos bañábamos,,,,
146_5_32,146,bañarse,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,se bañaban,,,,
146_6_11,146,bañarse,6,↧ indicativo pretérito ↧,11,1st_singular,yo,me bañé,,,,
146_6_21,146,bañarse,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,te bañaste,,,,
146_6_31,146,bañarse,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,se bañó,,,,
146_6_12,146,bañarse,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,nos bañamos,,,,
146_6_32,146,bañarse,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,se bañaron,,,,
146_7_11,146,bañarse,7,→ indicativo futuro →,11,1st_singular,yo,me bañaré,,,,
146_7_21,146,bañarse,7,→ indicativo futuro →,21,2nd_singular,tú,te bañarás,,,,
146_7_31,146,bañarse,7,→ indicativo futuro →,31,3rd_singular,él/ella,se bañará,,,,
146_7_12,146,bañarse,7,→ indicativo futuro →,12,1st_plural,nosotros,nos bañaremos,,,,
146_7_32,146,bañarse,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,se bañarán,,,,
146_8_11,146,bañarse,8,◇ condicional ◇,11,1st_singular,yo,,,,,
146_8_21,146,bañarse,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
146_8_31,146,bañarse,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
146_8_12,146,bañarse,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
146_8_32,146,bañarse,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
146_9_11,146,bañarse,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
146_9_21,146,bañarse,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
146_9_31,146,bañarse,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
146_9_12,146,bañarse,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
146_9_32,146,bañarse,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
146_10_11,146,bañarse,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
146_10_21,146,bañarse,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
146_10_31,146,bañarse,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
146_10_12,146,bañarse,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
146_10_32,146,bañarse,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
146_11_21,146,bañarse,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
146_11_33,146,bañarse,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
146_11_12,146,bañarse,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
146_11_34,146,bañarse,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
146_12_21,146,bañarse,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
146_12_33,146,bañarse,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
146_12_12,146,bañarse,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
146_12_34,146,bañarse,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
147_1_0,147,quejarse,1,infinitivo,0,NA,NA,quejarse,quejarse,TRUE,,
147_2_0,147,quejarse,2,gerundio,0,NA,NA,quejandose,,,,
147_4_11,147,quejarse,4,⊙ indicativo presente ⊙,11,1st_singular,yo,me quejo,,,,
147_4_21,147,quejarse,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,te quejas,,,,
147_4_31,147,quejarse,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,se queja,,,,
147_4_12,147,quejarse,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,nos quejamos,,,,
147_4_32,147,quejarse,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,se quejan,,,,
147_5_11,147,quejarse,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,me quejaba,,,,
147_5_21,147,quejarse,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,te quejabas,,,,
147_5_31,147,quejarse,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,se quejaba,,,,
147_5_12,147,quejarse,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,nos quejábamos,,,,
147_5_32,147,quejarse,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,se quejaban,,,,
147_6_11,147,quejarse,6,↧ indicativo pretérito ↧,11,1st_singular,yo,me quejé,,,,
147_6_21,147,quejarse,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,te quejaste,,,,
147_6_31,147,quejarse,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,se quejó,,,,
147_6_12,147,quejarse,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,nos quejamos,,,,
147_6_32,147,quejarse,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,se quejaron,,,,
147_7_11,147,quejarse,7,→ indicativo futuro →,11,1st_singular,yo,me quejaré,,,,
147_7_21,147,quejarse,7,→ indicativo futuro →,21,2nd_singular,tú,te quejarás,,,,
147_7_31,147,quejarse,7,→ indicativo futuro →,31,3rd_singular,él/ella,se quejará,,,,
147_7_12,147,quejarse,7,→ indicativo futuro →,12,1st_plural,nosotros,nos quejaremos,,,,
147_7_32,147,quejarse,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,se quejarán,,,,
147_8_11,147,quejarse,8,◇ condicional ◇,11,1st_singular,yo,,,,,
147_8_21,147,quejarse,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
147_8_31,147,quejarse,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
147_8_12,147,quejarse,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
147_8_32,147,quejarse,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
147_9_11,147,quejarse,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
147_9_21,147,quejarse,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
147_9_31,147,quejarse,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
147_9_12,147,quejarse,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
147_9_32,147,quejarse,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
147_10_11,147,quejarse,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
147_10_21,147,quejarse,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
147_10_31,147,quejarse,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
147_10_12,147,quejarse,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
147_10_32,147,quejarse,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
147_11_21,147,quejarse,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
147_11_33,147,quejarse,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
147_11_12,147,quejarse,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
147_11_34,147,quejarse,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
147_12_21,147,quejarse,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
147_12_33,147,quejarse,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
147_12_12,147,quejarse,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
147_12_34,147,quejarse,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
148_1_0,148,arrepentirse,1,infinitivo,0,NA,NA,arrepentirse,arrepentirse,TRUE,,
148_2_0,148,arrepentirse,2,gerundio,0,NA,NA,arrepentiendose,,,,
148_4_11,148,arrepentirse,4,⊙ indicativo presente ⊙,11,1st_singular,yo,me arrepento,,,,
148_4_21,148,arrepentirse,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,te arrepentes,,,,
148_4_31,148,arrepentirse,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,se arrepente,,,,
148_4_12,148,arrepentirse,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,nos arrepentimos,,,,
148_4_32,148,arrepentirse,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,se arrepenten,,,,
148_5_11,148,arrepentirse,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,me arrepentía,,,,
148_5_21,148,arrepentirse,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,te arrepentías,,,,
